,:START_ID,:END_ID,relation,:TYPE
73140,HN3233,ETCM_disease_id_2271,disease_is,disease
73141,HN3233,ETCM_disease_id_3447,disease_is,disease
73142,HN3233,ETCM_disease_id_1238,disease_is,disease
73143,HN3233,ETCM_disease_id_1643,disease_is,disease
73144,HN3233,ETCM_disease_id_1908,disease_is,disease
73145,HN3233,ETCM_disease_id_429,disease_is,disease
73146,HN3233,ETCM_disease_id_2030,disease_is,disease
73147,HN3233,ETCM_disease_id_2110,disease_is,disease
73148,HN3233,ETCM_disease_id_1311,disease_is,disease
73149,HN3233,ETCM_disease_id_1322,disease_is,disease
73150,HN3233,ETCM_disease_id_1880,disease_is,disease
73151,HN3233,ETCM_disease_id_3785,disease_is,disease
73152,HN3233,ETCM_disease_id_274,disease_is,disease
73153,HN3233,ETCM_disease_id_3085,disease_is,disease
73154,HN3233,ETCM_disease_id_2448,disease_is,disease
73155,HN3233,ETCM_disease_id_4283,disease_is,disease
73156,HN3233,ETCM_disease_id_4242,disease_is,disease
73157,HN3233,ETCM_disease_id_3081,disease_is,disease
73158,HN3233,ETCM_disease_id_1653,disease_is,disease
73159,HN3233,ETCM_disease_id_1331,disease_is,disease
73160,HN3233,ETCM_disease_id_682,disease_is,disease
73161,HN3233,ETCM_disease_id_1946,disease_is,disease
73162,HN3233,ETCM_disease_id_910,disease_is,disease
73163,HN3233,ETCM_disease_id_2940,disease_is,disease
73164,HN3233,ETCM_disease_id_1110,disease_is,disease
73165,HN3233,ETCM_disease_id_2451,disease_is,disease
73166,HN3233,ETCM_disease_id_1542,disease_is,disease
73167,HN3233,ETCM_disease_id_469,disease_is,disease
73168,HN3233,ETCM_disease_id_2650,disease_is,disease
73169,HN3233,ETCM_disease_id_2105,disease_is,disease
73170,HN3233,ETCM_disease_id_4206,disease_is,disease
73171,HN3233,ETCM_disease_id_1158,disease_is,disease
73172,HN3233,ETCM_disease_id_3317,disease_is,disease
73173,HN3233,ETCM_disease_id_389,disease_is,disease
73174,HN3233,ETCM_disease_id_4273,disease_is,disease
73175,HN3233,ETCM_disease_id_4255,disease_is,disease
73176,HN3233,ETCM_disease_id_435,disease_is,disease
73177,HN3233,ETCM_disease_id_4171,disease_is,disease
73178,HN3233,ETCM_disease_id_2697,disease_is,disease
73179,HN3233,ETCM_disease_id_1584,disease_is,disease
73180,HN3233,ETCM_disease_id_3918,disease_is,disease
73181,HN3233,ETCM_disease_id_2313,disease_is,disease
73182,HN3233,ETCM_disease_id_4138,disease_is,disease
73183,HN3233,ETCM_disease_id_3811,disease_is,disease
73184,HN3233,ETCM_disease_id_589,disease_is,disease
73185,HN3233,ETCM_disease_id_2096,disease_is,disease
73186,HN3233,ETCM_disease_id_3220,disease_is,disease
73187,HN3233,ETCM_disease_id_3108,disease_is,disease
73188,HN3233,ETCM_disease_id_592,disease_is,disease
73189,HN3233,ETCM_disease_id_388,disease_is,disease
73190,HN3233,ETCM_disease_id_3593,disease_is,disease
73191,HN3233,ETCM_disease_id_1667,disease_is,disease
73192,HN3233,ETCM_disease_id_4015,disease_is,disease
73193,HN3233,ETCM_disease_id_2528,disease_is,disease
73194,HN3233,ETCM_disease_id_1268,disease_is,disease
73195,HN3233,ETCM_disease_id_2414,disease_is,disease
73196,HN3233,ETCM_disease_id_2034,disease_is,disease
73197,HN3233,ETCM_disease_id_3204,disease_is,disease
73198,HN3233,ETCM_disease_id_2487,disease_is,disease
73199,HN3233,ETCM_disease_id_2103,disease_is,disease
73200,HN3233,ETCM_disease_id_2920,disease_is,disease
73201,HN3233,ETCM_disease_id_1568,disease_is,disease
73202,HN3233,ETCM_disease_id_2492,disease_is,disease
73203,HN3233,ETCM_disease_id_2962,disease_is,disease
73204,HN3233,ETCM_disease_id_1274,disease_is,disease
73205,HN3233,ETCM_disease_id_3707,disease_is,disease
73206,HN3233,ETCM_disease_id_3267,disease_is,disease
73207,HN3233,ETCM_disease_id_4277,disease_is,disease
73208,HN3233,ETCM_disease_id_2200,disease_is,disease
73209,HN3233,ETCM_disease_id_1955,disease_is,disease
73210,HN3233,ETCM_disease_id_3000,disease_is,disease
73211,HN3233,ETCM_disease_id_1265,disease_is,disease
73212,HN3233,ETCM_disease_id_2966,disease_is,disease
73213,HN3233,ETCM_disease_id_308,disease_is,disease
73214,HN3233,ETCM_disease_id_3851,disease_is,disease
73215,HN3233,ETCM_disease_id_292,disease_is,disease
73216,HN3233,ETCM_disease_id_3170,disease_is,disease
73217,HN3233,ETCM_disease_id_1820,disease_is,disease
73218,HN3233,ETCM_disease_id_391,disease_is,disease
73219,HN3233,ETCM_disease_id_3307,disease_is,disease
73220,HN3233,ETCM_disease_id_222,disease_is,disease
73221,HN3233,ETCM_disease_id_3225,disease_is,disease
73222,HN3233,ETCM_disease_id_1578,disease_is,disease
73223,HN3233,ETCM_disease_id_1183,disease_is,disease
73224,HN3233,ETCM_disease_id_1269,disease_is,disease
73225,HN3233,ETCM_disease_id_3444,disease_is,disease
73226,HN3233,ETCM_disease_id_3597,disease_is,disease
73227,HN3233,ETCM_disease_id_2334,disease_is,disease
73228,HN3233,ETCM_disease_id_545,disease_is,disease
73229,HN3233,ETCM_disease_id_1285,disease_is,disease
73230,HN3233,ETCM_disease_id_4137,disease_is,disease
73231,HN3233,ETCM_disease_id_4087,disease_is,disease
73232,HN3233,ETCM_disease_id_2192,disease_is,disease
73233,HN3233,ETCM_disease_id_4115,disease_is,disease
73234,HN3233,ETCM_disease_id_1805,disease_is,disease
73235,HN3233,ETCM_disease_id_2877,disease_is,disease
73236,HN3233,ETCM_disease_id_1549,disease_is,disease
73237,HN3233,ETCM_disease_id_1316,disease_is,disease
73238,HN3233,ETCM_disease_id_2581,disease_is,disease
73239,HN3233,ETCM_disease_id_470,disease_is,disease
73240,HN3233,ETCM_disease_id_962,disease_is,disease
73241,HN3233,ETCM_disease_id_4158,disease_is,disease
73242,HN3233,ETCM_disease_id_722,disease_is,disease
73243,HN3233,ETCM_disease_id_1843,disease_is,disease
73244,HN3233,ETCM_disease_id_3897,disease_is,disease
73245,HN3233,ETCM_disease_id_1131,disease_is,disease
73246,HN3233,ETCM_disease_id_254,disease_is,disease
73247,HN3233,ETCM_disease_id_596,disease_is,disease
73248,HN3233,ETCM_disease_id_814,disease_is,disease
73249,HN3233,ETCM_disease_id_1456,disease_is,disease
73250,HN3233,ETCM_disease_id_957,disease_is,disease
73251,HN3233,ETCM_disease_id_3195,disease_is,disease
73252,HN3233,ETCM_disease_id_3708,disease_is,disease
73253,HN3233,ETCM_disease_id_3425,disease_is,disease
73254,HN3233,ETCM_disease_id_788,disease_is,disease
73255,HN3233,ETCM_disease_id_2358,disease_is,disease
73256,HN3233,ETCM_disease_id_970,disease_is,disease
73257,HN3233,ETCM_disease_id_3463,disease_is,disease
73258,HN3233,ETCM_disease_id_1668,disease_is,disease
73259,HN3233,ETCM_disease_id_536,disease_is,disease
73260,HN3233,ETCM_disease_id_416,disease_is,disease
73261,HN3233,ETCM_disease_id_2932,disease_is,disease
73262,HN3233,ETCM_disease_id_2553,disease_is,disease
73263,HN3233,ETCM_disease_id_431,disease_is,disease
73264,HN3233,ETCM_disease_id_2342,disease_is,disease
73265,HN3233,ETCM_disease_id_1333,disease_is,disease
73266,HN3233,ETCM_disease_id_1155,disease_is,disease
73267,HN3233,ETCM_disease_id_4046,disease_is,disease
73268,HN3233,ETCM_disease_id_1006,disease_is,disease
73269,HN3233,ETCM_disease_id_2728,disease_is,disease
73270,HN3233,ETCM_disease_id_2199,disease_is,disease
73271,HN3233,ETCM_disease_id_3800,disease_is,disease
73272,HN3233,ETCM_disease_id_2068,disease_is,disease
73273,HN3233,ETCM_disease_id_1570,disease_is,disease
73274,HN3233,ETCM_disease_id_4229,disease_is,disease
73275,HN3233,ETCM_disease_id_1392,disease_is,disease
73276,HN3233,ETCM_disease_id_3876,disease_is,disease
73277,HN1315,ETCM_disease_id_700,disease_is,disease
73278,HN1315,ETCM_disease_id_569,disease_is,disease
73279,HN1315,ETCM_disease_id_1200,disease_is,disease
73280,HN1315,ETCM_disease_id_3843,disease_is,disease
73281,HN1315,ETCM_disease_id_2850,disease_is,disease
73282,HN1315,ETCM_disease_id_758,disease_is,disease
73283,HN1315,ETCM_disease_id_506,disease_is,disease
73284,HN1315,ETCM_disease_id_982,disease_is,disease
73285,HN1315,ETCM_disease_id_3690,disease_is,disease
73286,HN1315,ETCM_disease_id_2022,disease_is,disease
73287,HN1315,ETCM_disease_id_3780,disease_is,disease
73288,HN1315,ETCM_disease_id_226,disease_is,disease
73289,HN1315,ETCM_disease_id_2889,disease_is,disease
73290,HN1315,ETCM_disease_id_721,disease_is,disease
73291,HN1315,ETCM_disease_id_2690,disease_is,disease
73292,HN1315,ETCM_disease_id_2291,disease_is,disease
73293,HN1315,ETCM_disease_id_917,disease_is,disease
73294,HN1315,ETCM_disease_id_1070,disease_is,disease
73295,HN1315,ETCM_disease_id_3638,disease_is,disease
73296,HN1315,ETCM_disease_id_287,disease_is,disease
73297,HN1315,ETCM_disease_id_492,disease_is,disease
73298,HN1315,ETCM_disease_id_2950,disease_is,disease
73299,HN1315,ETCM_disease_id_2867,disease_is,disease
73300,HN1315,ETCM_disease_id_493,disease_is,disease
73301,HN1315,ETCM_disease_id_241,disease_is,disease
73302,HN1315,ETCM_disease_id_2588,disease_is,disease
73303,HN1315,ETCM_disease_id_613,disease_is,disease
73304,HN1315,ETCM_disease_id_2826,disease_is,disease
73305,HN1315,ETCM_disease_id_3038,disease_is,disease
73306,HN1315,ETCM_disease_id_2126,disease_is,disease
73307,HN1315,ETCM_disease_id_3375,disease_is,disease
73308,HN1315,ETCM_disease_id_1386,disease_is,disease
73309,HN1315,ETCM_disease_id_2855,disease_is,disease
73310,HN1315,ETCM_disease_id_1813,disease_is,disease
73311,HN1315,ETCM_disease_id_2629,disease_is,disease
73312,HN1315,ETCM_disease_id_2070,disease_is,disease
73313,HN1315,ETCM_disease_id_2854,disease_is,disease
73314,HN1315,ETCM_disease_id_582,disease_is,disease
73315,HN1315,ETCM_disease_id_1072,disease_is,disease
73316,HN1315,ETCM_disease_id_757,disease_is,disease
73317,HN1315,ETCM_disease_id_1824,disease_is,disease
73318,HN1315,ETCM_disease_id_1426,disease_is,disease
73319,HN1315,ETCM_disease_id_4107,disease_is,disease
73320,HN1315,ETCM_disease_id_2565,disease_is,disease
73321,HN1315,ETCM_disease_id_483,disease_is,disease
73322,HN1315,ETCM_disease_id_604,disease_is,disease
73323,HN1315,ETCM_disease_id_3913,disease_is,disease
73324,HN1315,ETCM_disease_id_3630,disease_is,disease
73325,HN1315,ETCM_disease_id_1500,disease_is,disease
73326,HN1315,ETCM_disease_id_2836,disease_is,disease
73327,HN1315,ETCM_disease_id_1312,disease_is,disease
73328,HN1315,ETCM_disease_id_1185,disease_is,disease
73329,HN1315,ETCM_disease_id_4032,disease_is,disease
73330,HN1315,ETCM_disease_id_4003,disease_is,disease
73331,HN1315,ETCM_disease_id_554,disease_is,disease
73332,HN1315,ETCM_disease_id_1181,disease_is,disease
73333,HN1315,ETCM_disease_id_186,disease_is,disease
73334,HN1315,ETCM_disease_id_281,disease_is,disease
73335,HN1315,ETCM_disease_id_3863,disease_is,disease
73336,HN1315,ETCM_disease_id_2136,disease_is,disease
73337,HN1315,ETCM_disease_id_2809,disease_is,disease
73338,HN1315,ETCM_disease_id_3493,disease_is,disease
73339,HN1315,ETCM_disease_id_1313,disease_is,disease
73340,HN1315,ETCM_disease_id_1295,disease_is,disease
73341,HN1315,ETCM_disease_id_1803,disease_is,disease
73342,HN1315,ETCM_disease_id_2631,disease_is,disease
73343,HN1315,ETCM_disease_id_539,disease_is,disease
73344,HN1315,ETCM_disease_id_4272,disease_is,disease
73345,HN1315,ETCM_disease_id_627,disease_is,disease
73346,HN1315,ETCM_disease_id_2295,disease_is,disease
73347,HN1315,ETCM_disease_id_702,disease_is,disease
73348,HN1315,ETCM_disease_id_2856,disease_is,disease
73349,HN1315,ETCM_disease_id_1747,disease_is,disease
73350,HN1315,ETCM_disease_id_1525,disease_is,disease
73351,HN1315,ETCM_disease_id_894,disease_is,disease
73352,HN1315,ETCM_disease_id_393,disease_is,disease
73353,HN1315,ETCM_disease_id_4120,disease_is,disease
73354,HN1315,ETCM_disease_id_3834,disease_is,disease
73355,HN1315,ETCM_disease_id_3898,disease_is,disease
73356,HN1315,ETCM_disease_id_1164,disease_is,disease
73357,HN1315,ETCM_disease_id_3952,disease_is,disease
73358,HN1315,ETCM_disease_id_3229,disease_is,disease
73359,HN1315,ETCM_disease_id_3383,disease_is,disease
73360,HN1315,ETCM_disease_id_41,disease_is,disease
73361,HN1315,ETCM_disease_id_1161,disease_is,disease
73362,HN1315,ETCM_disease_id_2843,disease_is,disease
73363,HN1315,ETCM_disease_id_1895,disease_is,disease
73364,HN1315,ETCM_disease_id_3341,disease_is,disease
73365,HN1315,ETCM_disease_id_3684,disease_is,disease
73366,HN1315,ETCM_disease_id_4181,disease_is,disease
73367,HN1315,ETCM_disease_id_1816,disease_is,disease
73368,HN1315,ETCM_disease_id_3468,disease_is,disease
73369,HN1315,ETCM_disease_id_3983,disease_is,disease
73370,HN1315,ETCM_disease_id_2419,disease_is,disease
73371,HN1315,ETCM_disease_id_1220,disease_is,disease
73372,HN1315,ETCM_disease_id_2093,disease_is,disease
73373,HN1315,ETCM_disease_id_2834,disease_is,disease
73374,HN1315,ETCM_disease_id_948,disease_is,disease
73375,HN1315,ETCM_disease_id_1987,disease_is,disease
73376,HN1315,ETCM_disease_id_2772,disease_is,disease
73377,HN1315,ETCM_disease_id_1700,disease_is,disease
73378,HN1315,ETCM_disease_id_1945,disease_is,disease
73379,HN1315,ETCM_disease_id_2440,disease_is,disease
73380,HN1315,ETCM_disease_id_1095,disease_is,disease
73381,HN1315,ETCM_disease_id_360,disease_is,disease
73382,HN1315,ETCM_disease_id_4053,disease_is,disease
73383,HN1315,ETCM_disease_id_3908,disease_is,disease
73384,HN1315,ETCM_disease_id_3689,disease_is,disease
73385,HN1315,ETCM_disease_id_2212,disease_is,disease
73386,HN1315,ETCM_disease_id_300,disease_is,disease
73387,HN1315,ETCM_disease_id_275,disease_is,disease
73388,HN1315,ETCM_disease_id_154,disease_is,disease
73389,HN1315,ETCM_disease_id_2392,disease_is,disease
73390,HN1315,ETCM_disease_id_2089,disease_is,disease
73391,HN1315,ETCM_disease_id_2683,disease_is,disease
73392,HN1315,ETCM_disease_id_1479,disease_is,disease
73393,HN1315,ETCM_disease_id_575,disease_is,disease
73394,HN1315,ETCM_disease_id_2814,disease_is,disease
73395,HN1315,ETCM_disease_id_249,disease_is,disease
73396,HN1315,ETCM_disease_id_239,disease_is,disease
73397,HN1315,ETCM_disease_id_498,disease_is,disease
73398,HN1315,ETCM_disease_id_3078,disease_is,disease
73399,HN1315,ETCM_disease_id_1982,disease_is,disease
73400,HN1315,ETCM_disease_id_1545,disease_is,disease
73401,HN1315,ETCM_disease_id_636,disease_is,disease
73402,HN1315,ETCM_disease_id_2656,disease_is,disease
73403,HN1315,ETCM_disease_id_2974,disease_is,disease
73404,HN1315,ETCM_disease_id_1166,disease_is,disease
73405,HN1315,ETCM_disease_id_1359,disease_is,disease
73406,HN1315,ETCM_disease_id_3447,disease_is,disease
73407,HN1315,ETCM_disease_id_1170,disease_is,disease
73408,HN1315,ETCM_disease_id_262,disease_is,disease
73409,HN1315,ETCM_disease_id_385,disease_is,disease
73410,HN1315,ETCM_disease_id_3072,disease_is,disease
73411,HN1315,ETCM_disease_id_1311,disease_is,disease
73412,HN1315,ETCM_disease_id_274,disease_is,disease
73413,HN1315,ETCM_disease_id_1810,disease_is,disease
73414,HN1315,ETCM_disease_id_155,disease_is,disease
73415,HN1315,ETCM_disease_id_3085,disease_is,disease
73416,HN1315,ETCM_disease_id_1778,disease_is,disease
73417,HN1315,ETCM_disease_id_3353,disease_is,disease
73418,HN1315,ETCM_disease_id_3081,disease_is,disease
73419,HN1315,ETCM_disease_id_4242,disease_is,disease
73420,HN1315,ETCM_disease_id_910,disease_is,disease
73421,HN1315,ETCM_disease_id_1946,disease_is,disease
73422,HN1315,ETCM_disease_id_1510,disease_is,disease
73423,HN1315,ETCM_disease_id_682,disease_is,disease
73424,HN1315,ETCM_disease_id_1997,disease_is,disease
73425,HN1315,ETCM_disease_id_221,disease_is,disease
73426,HN1315,ETCM_disease_id_2451,disease_is,disease
73427,HN1315,ETCM_disease_id_2650,disease_is,disease
73428,HN1315,ETCM_disease_id_4206,disease_is,disease
73429,HN1315,ETCM_disease_id_1158,disease_is,disease
73430,HN1315,ETCM_disease_id_296,disease_is,disease
73431,HN1315,ETCM_disease_id_2697,disease_is,disease
73432,HN1315,ETCM_disease_id_2803,disease_is,disease
73433,HN1315,ETCM_disease_id_2313,disease_is,disease
73434,HN1315,ETCM_disease_id_2840,disease_is,disease
73435,HN1315,ETCM_disease_id_3255,disease_is,disease
73436,HN1315,ETCM_disease_id_2918,disease_is,disease
73437,HN1315,ETCM_disease_id_1994,disease_is,disease
73438,HN1315,ETCM_disease_id_388,disease_is,disease
73439,HN1315,ETCM_disease_id_3934,disease_is,disease
73440,HN1315,ETCM_disease_id_1798,disease_is,disease
73441,HN1315,ETCM_disease_id_3118,disease_is,disease
73442,HN1315,ETCM_disease_id_2414,disease_is,disease
73443,HN1315,ETCM_disease_id_2103,disease_is,disease
73444,HN1315,ETCM_disease_id_2383,disease_is,disease
73445,HN1315,ETCM_disease_id_2492,disease_is,disease
73446,HN1315,ETCM_disease_id_3477,disease_is,disease
73447,HN1315,ETCM_disease_id_1536,disease_is,disease
73448,HN1315,ETCM_disease_id_150,disease_is,disease
73449,HN1315,ETCM_disease_id_1834,disease_is,disease
73450,HN1315,ETCM_disease_id_3000,disease_is,disease
73451,HN1315,ETCM_disease_id_1757,disease_is,disease
73452,HN1315,ETCM_disease_id_292,disease_is,disease
73453,HN1315,ETCM_disease_id_3886,disease_is,disease
73454,HN1315,ETCM_disease_id_451,disease_is,disease
73455,HN1315,ETCM_disease_id_4145,disease_is,disease
73456,HN1315,ETCM_disease_id_391,disease_is,disease
73457,HN1315,ETCM_disease_id_279,disease_is,disease
73458,HN1315,ETCM_disease_id_3377,disease_is,disease
73459,HN1315,ETCM_disease_id_1183,disease_is,disease
73460,HN1315,ETCM_disease_id_2088,disease_is,disease
73461,HN1315,ETCM_disease_id_1578,disease_is,disease
73462,HN1315,ETCM_disease_id_2334,disease_is,disease
73463,HN1315,ETCM_disease_id_3819,disease_is,disease
73464,HN1315,ETCM_disease_id_545,disease_is,disease
73465,HN1315,ETCM_disease_id_4115,disease_is,disease
73466,HN1315,ETCM_disease_id_1549,disease_is,disease
73467,HN1315,ETCM_disease_id_2465,disease_is,disease
73468,HN1315,ETCM_disease_id_3472,disease_is,disease
73469,HN1315,ETCM_disease_id_2833,disease_is,disease
73470,HN1315,ETCM_disease_id_1167,disease_is,disease
73471,HN1315,ETCM_disease_id_2129,disease_is,disease
73472,HN1315,ETCM_disease_id_3303,disease_is,disease
73473,HN1315,ETCM_disease_id_722,disease_is,disease
73474,HN1315,ETCM_disease_id_596,disease_is,disease
73475,HN1315,ETCM_disease_id_3693,disease_is,disease
73476,HN1315,ETCM_disease_id_1559,disease_is,disease
73477,HN1315,ETCM_disease_id_1456,disease_is,disease
73478,HN1315,ETCM_disease_id_422,disease_is,disease
73479,HN1315,ETCM_disease_id_3708,disease_is,disease
73480,HN1315,ETCM_disease_id_2467,disease_is,disease
73481,HN1315,ETCM_disease_id_1715,disease_is,disease
73482,HN1315,ETCM_disease_id_3091,disease_is,disease
73483,HN1315,ETCM_disease_id_957,disease_is,disease
73484,HN1315,ETCM_disease_id_779,disease_is,disease
73485,HN1315,ETCM_disease_id_831,disease_is,disease
73486,HN1315,ETCM_disease_id_1642,disease_is,disease
73487,HN1315,ETCM_disease_id_970,disease_is,disease
73488,HN1315,ETCM_disease_id_1358,disease_is,disease
73489,HN1315,ETCM_disease_id_1668,disease_is,disease
73490,HN1315,ETCM_disease_id_3412,disease_is,disease
73491,HN1315,ETCM_disease_id_1326,disease_is,disease
73492,HN1315,ETCM_disease_id_2800,disease_is,disease
73493,HN1315,ETCM_disease_id_390,disease_is,disease
73494,HN1315,ETCM_disease_id_2932,disease_is,disease
73495,HN1315,ETCM_disease_id_3445,disease_is,disease
73496,HN1315,ETCM_disease_id_3122,disease_is,disease
73497,HN1315,ETCM_disease_id_197,disease_is,disease
73498,HN1315,ETCM_disease_id_2728,disease_is,disease
73499,HN1315,ETCM_disease_id_1006,disease_is,disease
73500,HN1315,ETCM_disease_id_4046,disease_is,disease
73501,HN1315,ETCM_disease_id_387,disease_is,disease
73502,HN1315,ETCM_disease_id_3800,disease_is,disease
73503,HN1315,ETCM_disease_id_3301,disease_is,disease
73504,HN1315,ETCM_disease_id_3879,disease_is,disease
73505,HN1315,ETCM_disease_id_798,disease_is,disease
73506,HN1315,ETCM_disease_id_1392,disease_is,disease
73507,HN4923,ETCM_disease_id_1067,disease_is,disease
73508,HN4923,ETCM_disease_id_1335,disease_is,disease
73509,HN4923,ETCM_disease_id_454,disease_is,disease
73510,HN4923,ETCM_disease_id_1617,disease_is,disease
73511,HN4923,ETCM_disease_id_3705,disease_is,disease
73512,HN4923,ETCM_disease_id_1070,disease_is,disease
73513,HN4923,ETCM_disease_id_1355,disease_is,disease
73514,HN4923,ETCM_disease_id_2291,disease_is,disease
73515,HN4923,ETCM_disease_id_457,disease_is,disease
73516,HN4923,ETCM_disease_id_2066,disease_is,disease
73517,HN4923,ETCM_disease_id_2895,disease_is,disease
73518,HN4923,ETCM_disease_id_3306,disease_is,disease
73519,HN4923,ETCM_disease_id_1386,disease_is,disease
73520,HN4923,ETCM_disease_id_1060,disease_is,disease
73521,HN4923,ETCM_disease_id_879,disease_is,disease
73522,HN4923,ETCM_disease_id_1313,disease_is,disease
73523,HN4923,ETCM_disease_id_218,disease_is,disease
73524,HN4923,ETCM_disease_id_362,disease_is,disease
73525,HN4923,ETCM_disease_id_2014,disease_is,disease
73526,HN4923,ETCM_disease_id_874,disease_is,disease
73527,HN4923,ETCM_disease_id_908,disease_is,disease
73528,HN4923,ETCM_disease_id_3091,disease_is,disease
73529,HN4923,ETCM_disease_id_3558,disease_is,disease
73530,HN4923,ETCM_disease_id_1743,disease_is,disease
73531,HN4923,ETCM_disease_id_1908,disease_is,disease
73532,HN4923,ETCM_disease_id_4210,disease_is,disease
73533,HN4923,ETCM_disease_id_2010,disease_is,disease
73534,HN4923,ETCM_disease_id_2158,disease_is,disease
73535,HN4923,ETCM_disease_id_1170,disease_is,disease
73536,HN4923,ETCM_disease_id_1137,disease_is,disease
73537,HN4923,ETCM_disease_id_3948,disease_is,disease
73538,HN4923,ETCM_disease_id_2084,disease_is,disease
73539,HN4923,ETCM_disease_id_2103,disease_is,disease
73540,HN4923,ETCM_disease_id_2153,disease_is,disease
73541,HN4923,ETCM_disease_id_2450,disease_is,disease
73542,HN4923,ETCM_disease_id_2491,disease_is,disease
73543,HN4923,ETCM_disease_id_1562,disease_is,disease
73544,HN4923,ETCM_disease_id_2883,disease_is,disease
73545,HN4923,ETCM_disease_id_3765,disease_is,disease
73546,HN4923,ETCM_disease_id_663,disease_is,disease
73547,HN4923,ETCM_disease_id_539,disease_is,disease
73548,HN4923,ETCM_disease_id_1776,disease_is,disease
73549,HN4923,ETCM_disease_id_965,disease_is,disease
73550,HN4923,ETCM_disease_id_2479,disease_is,disease
73551,HN4923,ETCM_disease_id_2775,disease_is,disease
73552,HN4923,ETCM_disease_id_2022,disease_is,disease
73553,HN4923,ETCM_disease_id_2070,disease_is,disease
73554,HN4923,ETCM_disease_id_1920,disease_is,disease
73555,HN4923,ETCM_disease_id_3752,disease_is,disease
73556,HN4923,ETCM_disease_id_3179,disease_is,disease
73557,HN4923,ETCM_disease_id_2954,disease_is,disease
73558,HN4923,ETCM_disease_id_2970,disease_is,disease
73559,HN4923,ETCM_disease_id_536,disease_is,disease
73560,HN4923,ETCM_disease_id_3661,disease_is,disease
73561,HN4923,ETCM_disease_id_3468,disease_is,disease
73562,HN4923,ETCM_disease_id_3344,disease_is,disease
73563,HN4923,ETCM_disease_id_767,disease_is,disease
73564,HN4923,ETCM_disease_id_343,disease_is,disease
73565,HN4923,ETCM_disease_id_2424,disease_is,disease
73566,HN4923,ETCM_disease_id_275,disease_is,disease
73567,HN4923,ETCM_disease_id_3276,disease_is,disease
73568,HN4923,ETCM_disease_id_4046,disease_is,disease
73569,HN4923,ETCM_disease_id_2945,disease_is,disease
73570,HN4923,ETCM_disease_id_1288,disease_is,disease
73571,HN4923,ETCM_disease_id_3621,disease_is,disease
73572,HN4923,ETCM_disease_id_1536,disease_is,disease
73573,HN4923,ETCM_disease_id_2124,disease_is,disease
73574,HN4923,ETCM_disease_id_1269,disease_is,disease
73575,HN4923,ETCM_disease_id_639,disease_is,disease
73576,HN4923,ETCM_disease_id_1917,disease_is,disease
73577,HN4923,ETCM_disease_id_3092,disease_is,disease
73578,HN4923,ETCM_disease_id_763,disease_is,disease
73579,HN4923,ETCM_disease_id_2621,disease_is,disease
73580,HN4923,ETCM_disease_id_2402,disease_is,disease
73581,HN4923,ETCM_disease_id_3800,disease_is,disease
73582,HN4923,ETCM_disease_id_2451,disease_is,disease
73583,HN4923,ETCM_disease_id_2871,disease_is,disease
73584,HN4923,ETCM_disease_id_2611,disease_is,disease
73585,HN4923,ETCM_disease_id_1880,disease_is,disease
73586,HN4923,ETCM_disease_id_3309,disease_is,disease
73587,HN4923,ETCM_disease_id_1158,disease_is,disease
73588,HN4923,ETCM_disease_id_2697,disease_is,disease
73589,HN4923,ETCM_disease_id_1500,disease_is,disease
73590,HN4923,ETCM_disease_id_585,disease_is,disease
73591,HN4923,ETCM_disease_id_1493,disease_is,disease
73592,HN4923,ETCM_disease_id_261,disease_is,disease
73593,HN4923,ETCM_disease_id_2521,disease_is,disease
73594,HN4923,ETCM_disease_id_2126,disease_is,disease
73595,HN4923,ETCM_disease_id_4073,disease_is,disease
73596,HN4923,ETCM_disease_id_2702,disease_is,disease
73597,HN4923,ETCM_disease_id_2567,disease_is,disease
73598,HN4923,ETCM_disease_id_2086,disease_is,disease
73599,HN4923,ETCM_disease_id_3117,disease_is,disease
73600,HN4923,ETCM_disease_id_175,disease_is,disease
73601,HN4923,ETCM_disease_id_1161,disease_is,disease
73602,HN4923,ETCM_disease_id_417,disease_is,disease
73603,HN4923,ETCM_disease_id_3277,disease_is,disease
73604,HN4923,ETCM_disease_id_3551,disease_is,disease
73605,HN4923,ETCM_disease_id_2209,disease_is,disease
73606,HN4923,ETCM_disease_id_274,disease_is,disease
73607,HN4923,ETCM_disease_id_2392,disease_is,disease
73608,HN4923,ETCM_disease_id_1075,disease_is,disease
73609,HN4923,ETCM_disease_id_1205,disease_is,disease
73610,HN4923,ETCM_disease_id_798,disease_is,disease
73611,HN4923,ETCM_disease_id_2122,disease_is,disease
73612,HN4923,ETCM_disease_id_3936,disease_is,disease
73613,HN4923,ETCM_disease_id_1668,disease_is,disease
73614,HN4923,ETCM_disease_id_3689,disease_is,disease
73615,HN4923,ETCM_disease_id_702,disease_is,disease
73616,HN4923,ETCM_disease_id_792,disease_is,disease
73617,HN4923,ETCM_disease_id_2191,disease_is,disease
73618,HN4923,ETCM_disease_id_2855,disease_is,disease
73619,HN4923,ETCM_disease_id_2327,disease_is,disease
73620,HN4923,ETCM_disease_id_249,disease_is,disease
73621,HN4923,ETCM_disease_id_3630,disease_is,disease
73622,HN4923,ETCM_disease_id_678,disease_is,disease
73623,HN4923,ETCM_disease_id_2683,disease_is,disease
73624,HN4923,ETCM_disease_id_376,disease_is,disease
73625,HN4923,ETCM_disease_id_3469,disease_is,disease
